,name,lat,lon
1731,"Dublin City, Ireland",53.3498053,-6.2603097
1732,madrid,40.4167754,-3.7037902
1733, ประเทศไทย,15.870032,100.992541
1734,Edinburgh,55.953252,-3.188267
1735,"İstanbul, Moskova, Antalya",55.755826,37.6173
1736,taiwan,23.69781,120.960515
1737,"UB, Mongolia",47.88639879999999,106.9057439
1738,"Montevideo, Uruguay",-34.9011127,-56.16453139999999
1739,Україна. Дніпро ,48.464717,35.046183
1740,Meyrin,46.2283204,6.070988
1741,delhi,28.7040592,77.10249019999999
1742,Солнцево - центр ММосквополиса,55.6524572,37.3877161
1743,"Copenhagen, Denmark",55.6760968,12.5683371
1744,"Тольятти, Россия",53.508525,49.41821960000001
1745,Poltava,49.58826699999999,34.551417
1746,Запоріжжя ,47.8388,35.139567
1747,"Fort Frances, Ontario",48.6099494,-93.3955282
1748,Mongolia Ulaanbaatar,47.88639879999999,106.9057439
1749,Hungary,47.162494,19.503304
1750,УКРАЇНА «Донецьк-Київ»,50.4246948,30.455383
1751,"Россия, Крым",61.52401,105.318756
1752,"Bayrampaşa, İstanbul",41.0481503,28.90045529999999
1753,Almere    Nederland,52.3507849,5.2647016
1754,Кисловодск Ставропольский край,43.9055914,42.7159184
1755,"Paris, Absurdistan ",48.856614,2.3522219
1756,"Szczecin, Poland",53.4285438,14.5528116
1757,Ukraine Odesa,46.482526,30.7233095
1758,"Johi, Pakistan",26.694083,67.6215179
1759,Deutschland / Berlin,52.52000659999999,13.404954
1760,"Україна , Харків",49.9935,36.230383
1761,Україна Дніпро,48.464717,35.046183
1762,Трухановка,55.56305769999999,36.4656352
1763,"California,USA",36.778261,-119.4179324
1764,"อ.ศรีราชา, จ.ชลบุรี",13.1643354,100.930697
1765,Феодосия,45.031933,35.382433
1766,"West Berlin, VT",44.1910423,-72.63704249999999
1767,"Culiacán, Sinaloa",24.8090649,-107.3940117
1768,"Воронежская область, Россия",50.8589713,39.8644375
1769,"Nashville,TN",36.1626638,-86.7816016
1770,"Москва, Россия, планета Земля!",55.755826,37.6173
1771,г. Киев,50.4501,30.5234
1772,Дніпро - Кремень - Київ,50.4501,30.5234
1773,"Denpasar, Bali ",-8.670458199999999,115.2126293
1774,ХА,27.386227,89.27760169999999
1775,New York ,40.7127753,-74.0059728
1776,South of Ukraine,48.379433,31.16558
1777,Харкiв,49.9935,36.230383
1778,"Schöneiche bei Berlin, Deutsch",52.4714367,13.7065435
1779,"Schoelcher , Martinique , FWI",14.6478668,-61.09954469999999
1780,MARTINIQUE,14.641528,-61.024174
1781,Вологда ,59.21806649999999,39.8978052
1782,Santa Cruz de Tenerife,28.4636296,-16.2518467
1783,"Günnigfeld, Bochum",51.4944047,7.1546368
1784,"Brunswick, OH",41.2381096,-81.8418006
1785,"Nitra, Slovak republic",48.3061414,18.076376
1786,Ruïnes van Nederland,52.132633,5.291265999999999
1787,"Buffalo, NY",42.88644679999999,-78.8783689
1788,"Port Harcourt,Nigeria",4.847222599999999,6.974603999999999
1789,Caucasus,43.5851814,45.0
1790,Берлин ,52.52000659999999,13.404954
1791,United Kingdom ,55.378051,-3.435973
1792,A neu Ukraine in the family of European nations.And this is a worthy choice!,48.379433,31.16558
1793,Vinnytsia,49.233083,28.468217
1794,"Україна, Бандерштадт.",49.839683,24.029717
1795,г. Кривой Рог,47.910483,33.391783
1796,Нигерийская снежная пустыня,9.081999,8.675277
1797,Bishkek,42.8746212,74.5697617
1798,"Bayern, Deutschland",48.7904472,11.4978895
1799,"San Jose, CA",37.3382082,-121.8863286
1800,Kyrgyzstan,41.20438,74.766098
1801,"Studio City, Los Angeles",34.1395597,-118.3870991
1802,.fi .fr .se .uk .de,55.378051,-3.435973
1803,Эфиопия,9.145000000000001,40.489673
1804,г. Бишкек,42.8746212,74.5697617
1805,"Майдан Незалежності, Київ",50.4505318,30.5229899
1806,"Самара, Самарская область",53.203772,50.1606382
1807,Slovenia,46.151241,14.995463
1808,"Tampere University, Finland",61.49410729999999,23.7792354
1809,"Dubai, United Arab Emirates",25.2048493,55.2707828
1810,Харьковская обл.,49.9935,36.230383
1811,Днепропетровск,48.464717,35.046183
1812,"Belgrade, Republic of Serbia",44.8125449,20.46123
1813,Switzerland,46.818188,8.227511999999999
1814,Місто Лева ,49.839683,24.029717
1815,Tetenhusen,54.3530297,9.5013533
1816, EPGD,25.7650363,-80.2549191
1817,Ks,39.011902,-98.4842465
1818,"Greenwich, London",51.4933675,0.0098214
1819,"Winnipeg, Canada",49.895136,-97.13837439999999
1820,NYC,40.7127753,-74.0059728
1821,Україна. Київ.,50.4501,30.5234
1822,"Bruxelas, Bélgica",50.8476424,4.3571696
1823,"Chernihiv, Ukraine",51.4982,31.28935
1824,"Pittsburgh Area, Midwest, USA",40.3565093,-79.9192702
1825,Le Havre France,49.49437,0.107929
1826,Beşmərtəbəli Bakı,40.40926169999999,49.8670924
1827,Warszawa Polska,52.2296756,21.0122287
1828,"Central Coast, New South Wales",-33.2319648,151.21729
1829,Закарпатська область,48.6208,22.287883
1830,Україна  ,48.379433,31.16558
1831,харьков,49.9935,36.230383
1832,Herefordshire UK,52.0765164,-2.6544182
1833,"Lunner, Norge",60.3067851,10.5838194
1834,金沢市～野々市市～白山市,36.5194096,136.6097306
1835,Днепропетровск\Dnepropetrovsk,48.464717,35.046183
1836,Латвия,56.879635,24.603189
1837,Вне России и не гражданин РФ,61.52401,105.318756
1838,Слов'янськ,48.8532,37.6053
1839,Гваделупа,16.265,-61.55099999999999
1840,Горлівка,48.3071,38.029633
1841,"Montañita, Ecuador ",-1.8268465,-80.75297309999999
1842,"Haute-Savoie, Rhône-Alpes",46.1756788,6.5389621
1843,Hamburg | Stockholm ,59.32932349999999,18.0685808
1844,"Cowichan Valley, BC",48.7569005,-124.0309983
1845,"Katowice, Polska",50.26489189999999,19.0237815
1846,"Belarus,Minsk",53.9006011,27.558972
1847,"São Paulo, Brasil",-23.5557714,-46.6395571
1848,Lithuania - Kaunas,54.8985207,23.9035965
1849,"Тамбов, Россия",52.7371109,41.4396142
1850,Craddle of humankind,-25.9253869,27.7673811
1851,"Kharkiv, UA ",49.9935,36.230383
1852,"Yalta, Ukraine",44.4909462,34.1532686
1853,Першотравенськ,48.34614819999999,36.4007559
1854,Indiana,40.2671941,-86.1349019
1855,"Ünye, Türkiye",41.12724,37.2886359
1856,КРИВОЙ РОГ,47.910483,33.391783
1857,Banlieue Ouest Parisienne,48.856614,2.3522219
1858,The Trenches of America,37.09024,-95.712891
1859,"Ukraine, לבוב",49.839683,24.029717
1860,"Colorado, USA",39.5500507,-105.7820674
1861,東京都豊島区巣鴨1-38-5,35.7316843,139.7362764
1862,cornwerderzand,53.07264559999999,5.337912999999999
1863,Алматы,43.2220146,76.8512485
1864,Kraków ;P,50.06465009999999,19.9449799
1865,"Nashville, TN",36.1626638,-86.7816016
1866,日本 広島　Japan　Hiroshima,34.3852894,132.4553055
1867,Bern,46.9479739,7.4474468
1868,Belgrade,44.8125449,20.46123
1869,"ULAANBAATAR, MONGOLIA",47.88639879999999,106.9057439
1870,THE HEART OF UB,43.0008093,-78.7889697
1871,Western Donbas. Ukraine,48.1031637,38.5920837
1872,Kyiv. Ukraine,50.4501,30.5234
1873,РОССИЯ СЕВАСТОПОЛЬ,44.61665,33.525367
1874,Улаанбаатар хот,47.88639879999999,106.9057439
1875,"Wicklow, Ireland",52.9808207,-6.044588999999999
1876,"Бишкек, Кыргызстан ",42.8746212,74.5697617
1877,"Улаанбаатар, Монгол улс",47.88639879999999,106.9057439
1878,東京/神奈川,35.6803997,139.7690174
1879,"Кингисепп, Россия",59.3801537,28.61908
1880,г. Подольск,55.4312453,37.5457647
1881,Fort Walton Beach,30.42007079999999,-86.6170308
1882,semilat,-2.313337,112.208702
1883,MoNgoLiA,46.862496,103.846656
1884,bellwood,41.8814197,-87.883117
1885,"Одеса, Україна ",46.482526,30.7233095
1886,"BLOCKCHAIN, USA",37.09024,-95.712891
1887,Oslo,59.9138688,10.7522454
1888,Чернігів,51.4982,31.28935
1889,Kingdom of Saudi Arabia,23.885942,45.079162
1890,"Rio de Janeiro, Brazil",-22.9068467,-43.1728965
1891,"Bishkek,Kyrgyzstan",42.8746212,74.5697617
1892,Первомайск,48.04512510000001,30.8884315
1893,Kyrgyzstan Bishkek ,42.8746212,74.5697617
1894,"Melbourne, Australia",-37.8136276,144.9630576
1895,"Київ, Kyiv",50.4501,30.5234
1896,"USA,Kyrgyzstan",41.20438,74.766098
1897,Украина.,48.379433,31.16558
1898,г. Донецк,48.015883,37.80285
1899,"La Plata, Argentina",-34.9204948,-57.95356570000001
1900,Недзе ,40.5048581,141.4750004
1901,Салтовка,50.0331068,36.360673
1902,"Oulu, Suomi",65.0120888,25.4650773
1903,Черкаси ,49.444433,32.059767
1904,Хорол,49.78215429999999,33.2740772
1905,Богучаны,58.3776603,97.4548174
1906,Ferrol.,43.48964600000001,-8.2193451
1907,"Чебоксары, Россия",56.11676629999999,47.262782
1908,Донецк - Киев ,48.015883,37.80285
1909,"Stuttgart, München, Berlin",48.1351253,11.5819806
1910,Kansas,39.011902,-98.4842465
1911,"Bishkek, Kyrgyzstan",42.8746212,74.5697617
1912,Dnipro. Ukraine.,48.464717,35.046183
1913,Jämtlands län,63.1711922,14.95918
1914,"Дубровник, Краљевина Србија",42.65066059999999,18.0944238
1915,"Stuttgart, Germany",48.7758459,9.1829321
1916,костопіль,50.8790699,26.4423222
1917,"Comunidad de Madrid, España",40.4167515,-3.7038322
1918,"Deutschland, Berlin, Spandau ",52.5351876,13.2002964
1919,Odesa. Ukraine,46.482526,30.7233095
1920,"Honolulu, HI",21.3069444,-157.8583333
1921,Польщі ,51.919438,19.145136
1922,"Ukraine, Kharkov",49.9935,36.230383
1923,"Zocca, Emilia Romagna",44.3448808,10.9952287
1924,"Merate, Lombardia",45.6983647,9.4065471
1925,Carugate City,45.5489396,9.3391197
1926,Србија,44.016521,21.005859
1927,"Україна, Черкаси",49.444433,32.059767
1928,Kиїв Україна,50.4501,30.5234
1929,"China, Wuhan",30.5927599,114.30525
1930,"London,United Kingdom",51.5072178,-0.1275862
1931,Украина | Киев ,50.4501,30.5234
1932,Рейкьявик,64.146582,-21.9426354
1933,"TOKYO,JPN",35.6761919,139.6503106
1934,indonesia,-0.789275,113.921327
1935,Волинь ЛУЦЬК ,50.74723299999999,25.325383
1936,Greece maybe new zealand,39.074208,21.824312
1937,"Seattle, Los Angeles, New York",47.6062095,-122.3320708
1938,Воронеж,51.6683487,39.19192880000001
1939,ЗАО,55.70620049999999,37.5138505
1940,Ukraine Kyiv ,50.4501,30.5234
1941,"Lodz, Poland",51.7592485,19.4559833
1942,м.Киів,50.4501,30.5234
1943,out the box,39.8817479,-104.9782688
1944,"Allentown, Pennsylvania",40.6022939,-75.4714098
1945,"Maine, USA",45.253783,-69.4454689
1946,Україна Лебедин/Шостка,51.8757044,33.4966152
1947,Вологодская обл.,59.8706711,40.6555411
1948,Кремль,55.7520233,37.6174994
1949,"Cincinnati, OH",39.1031182,-84.5120196
1950,"Україна, Одесса",46.482526,30.7233095
1951,Amida,38.9010417,-77.04047729999999
1952,Україна. Одеса,46.482526,30.7233095
1953,Neuland,-22.65053,-60.129002
1954,Tuusula/Keski-Uusimaa,60.4040324,25.0130602
1955,"Starokostiantyniv, Ukraine",49.7546828,27.2121595
1956,Україна Київ 🇺🇦 🇪🇺 🇺🇦 ,50.4501,30.5234
1957,"Москва, озеро Комо",46.0160486,9.257167599999999
1958,"Baden-Württemberg, Germany",48.6616037,9.3501336
1959,"Viestura iela 31, Jūrmala",56.9765799,23.8598667
1960,"Hessen, Deutschland",50.6520515,9.162437599999999
1961,Калининград,54.7104264,20.4522144
1962,Украина Краматорск,48.738967,37.58435
1963,"Riyadh, Kingdom of Saudi Arabia",24.7135517,46.6752957
1964,"Pieterburen, Groningen, NL",53.4007222,6.4538674
1965,China,35.86166,104.195397
1966,Slov'yansk,48.8532,37.6053
1967,"UKR, Odessa",46.482526,30.7233095
1968,запоріжжя,47.8388,35.139567
1969,Kyiv UA,50.4501,30.5234
1970,"Maceió, Brazil",-9.6660417,-35.7352167
1971,Vladivostok city,43.1332484,131.9112975
1972,NYC〔𝐶•𝑠𝜌𝜎𝜇𝑠⍼@Rfcaparros〕,40.7127753,-74.0059728
1973,Isle of Man,54.236107,-4.548056
1974,"Zaporizhzhya, Ukraine",47.8388,35.139567
1975,"Edogawa-ku, Tokyo",35.7067011,139.8681899
1976,Днипро,48.464717,35.046183
1977,"Швейцария , Italia RC. ",46.818188,8.227511999999999
1978,Slavyansk,48.8532,37.6053
1979,УКРАИНА  Николаев -Одесса,46.482526,30.7233095
1980,Chernigiv,51.4982,31.28935
1981,La Altagracia,18.5850236,-68.62010719999999
1982,"Краматорск, Украина.",48.738967,37.58435
1983,Україна  монастирище,48.9965372,29.7999327
1984,"Улаанбаатар, Монгол ",47.88639879999999,106.9057439
1985,Украина Каховка,46.8117208,33.4901963
1986,"Wuhan,China",30.5927599,114.30525
1987,Донецкая область,48.015883,37.80285
1988,"Usan, Scotland",56.49067119999999,-4.2026458
1989,"Kyiv, Ukraine 🇺🇦",50.4501,30.5234
1990,"Україна, Донецьк",48.015883,37.80285
1991,UKRAINE 🇺🇦 💪,48.379433,31.16558
1992,"UB,MONGOLIA",47.88639879999999,106.9057439
1993,Витебск Беларусь,55.1926809,30.206359
1994,Тернопіль,49.553517,25.594767
1995,Донецк  ДНР.,48.015883,37.80285
1996,"bishkek, kyrgyz republic",42.8746212,74.5697617
1997,"Amsterdam Area, Netherlands",52.3702141,4.8951761
1998,Tennessee,35.5174913,-86.5804473
1999,Донецьк це Україна,48.015883,37.80285
2000,Європа,54.5259614,15.2551187
2001,"Харків, Україна",49.9935,36.230383
2002,UB,43.0008093,-78.7889697
2003,Россия. Питер. ,59.9310584,30.3609097
2004,"Москва, Московская область",55.340396,38.2917651
2005,"Honduras, US",15.199999,-86.241905
2006,йошкар-ола,56.6418021,47.8895839
2007,Україна. Харків.,49.9935,36.230383
2008,Wolska,52.2303327,20.9540324
2009,Хайфа-Одесса,32.7940463,34.989571
2010,"Kajaani, Suomi",64.2221775,27.7278497
2011,"Белгородская область, Россия",50.71069259999999,37.7533377
2012,"Salekhard, Russia",66.550073,66.6028111
2013,Україна Київ,50.4501,30.5234
2014,"Maale-Adumim, Israel",31.777369,35.297955
2015,"New Delhi, India",28.6139391,77.2090212
2016,Ulaanbaatar Mongolia,47.88639879999999,106.9057439
2017,"Доброполье, Украина",48.4691324,37.0871223
2018,Lancashire,53.7632254,-2.7044052
2019,Кривий Ріг (місто) ,47.910483,33.391783
2020,Одесса ,46.482526,30.7233095
2021,"Украина, Кропивницкий ",48.50793300000001,32.262317
2022,"Poland, Kraków",50.06465009999999,19.9449799
2023,"Marco Island, FL",25.9397412,-81.70753549999999
2024,U.S.,37.09024,-95.712891
2025,Мабуть Київ,50.4501,30.5234
2026,日本 愛知,35.0182505,137.2923893
2027,"Украина, Ивано-Франковск",48.922633,24.711117
2028,"Kayseri, Eurasia ",38.720489,35.48259700000001
2029,Last wild frontier in Asia,34.047863,100.6196553
2030,"Донецьк , Україна .",48.015883,37.80285
2031,"Комсом-На-Амуре,Тула,Москва",55.755826,37.6173
2032,Россия Москва,55.755826,37.6173
2033,бузький ґард / львів,49.839683,24.029717
2034,兵庫県,34.8579518,134.5453787
2035,kiev,50.4501,30.5234
2036,Железный Порт,46.12363029999999,32.2912714
2037,"Kyiv,Ukraine",50.4501,30.5234
2038,Україна🇺🇦,48.379433,31.16558
2039,"Seattle, US",47.6062095,-122.3320708
2040,"Ede, the Netherlands",52.0401675,5.6648594
2041,Луганськ ,48.574041,39.307815
2042,"Горловка, ДНР.",48.3071,38.029633
2043, Ukraine,48.379433,31.16558
2044,Чернигов,51.4982,31.28935
2045,"Międzychód, Polska",52.59855,15.89254
2046,Владимир,56.1428026,40.3895795
2047,"Fukuoka, Japan",33.5901838,130.4016888
2048,Ялта-Николаев,44.4909462,34.1532686
2049,"Ireland, Cork",51.8985143,-8.4756035
2050,"Athens, Greece",37.9838096,23.7275388
2051,"Limassol, Cyprus",34.7071301,33.0226174
2052,Одесса 🇺🇦,46.482526,30.7233095
2053,Tehran,35.6891975,51.3889736
2054,"Amiens, France",49.894067,2.295753
2055,Ukraina Київ  Kyіv ,50.4501,30.5234
2056,Japan  GMT+9,36.204824,138.252924
2057,"West Palm Beach, Florida",26.7153424,-80.0533746
2058,Ukraine. Zaporizhya.,47.8388,35.139567
2059,Österreich,47.516231,14.550072
2060,Украина 🇺🇦,48.379433,31.16558
2061,Кривий Ріг,47.910483,33.391783
2062,Крым. Симферополь Россия,44.952117,34.102417
2063,"Bengaluru, India",12.9715987,77.5945627
2064,"East Region, Singapore",1.352083,103.819836
2065,united kingdom,55.378051,-3.435973
2066,"Kismaros, Magyarország",47.8279522,19.0108936
2067,Kharkov,49.9935,36.230383
2068,"Ukraine, Mariupol",47.097133,37.543367
2069,"Zona Norte,Rio de Janeiro 🇧🇷",-22.8554132,-43.3004867
2070,Russian,61.52401,105.318756
2071,червоноград,50.3871767,24.2199454
2072,"Wittenberg, Lutherstadt, Deuts",51.87046429999999,12.6411506
2073,Киев/Лод Израиль,31.951014,34.888075
2074,"Belarus, Miensk",53.9006011,27.558972
2075,Западная Украина,48.379433,31.16558
2076,Владимирская область,56.1553465,40.5926685
2077,Southern California,34.9592083,-116.419389
2078,Николаевская Область.Украина,46.975033,31.994583
2079,"Тюмень, Россия",57.1553394,65.5618636
2080,"Royal Palm Beach, FL",26.7083984,-80.2306019
2081,"Украина, Николаев",46.975033,31.994583
2082,Северодонецк,48.9481767,38.4878773
2083,"Україна, Маріуполь/Херсон",47.097133,37.543367
2084,Ирпень,50.51875,30.239783
2085,"Albufeira, Portugal",37.0890719,-8.2478796
2086,Berdychiv,49.9106591,28.5900312
2087,"Division No. 11, Manitoba",49.8560486,-97.2153613
2088,"Plymouth, England",50.3754565,-4.1426565
2089,Bajacalifornia,30.8406338,-115.2837585
2090,"Україна, Дніпро",48.464717,35.046183
2091,Киев.,50.4501,30.5234
2092,Winnipeg.Manitoba . Canada,49.895136,-97.13837439999999
2093,Миколаїв ,46.975033,31.994583
2094,"Lviv, Russia",49.839683,24.029717
2095,UK ,55.378051,-3.435973
2096,ایران,32.427908,53.688046
2097,"Україна , Черкаси",49.444433,32.059767
2098,"Chipping Sodbury, England",51.5351659,-2.3909379
2099,Kropyvnytskyi,48.50793300000001,32.262317
2100,Beijing,39.904211,116.407395
2101,"Украина, Одесса",46.482526,30.7233095
2102,"Israel, Tel Aviv",32.0852999,34.78176759999999
2103,はちのへ⚓🐦🦑🦆,40.5122055,141.4882743
2104,United Europe,54.5259614,15.2551187
2105,الرياض . موسكو,24.7135517,46.6752957
2106,opolskie,50.8003761,17.937989
2107,Крым Россия,45.3453029,34.4997274
2108,west of ukraine,48.379433,31.16558
2109,𝚄𝚔𝚛𝚊𝚒𝚗𝚎,48.379433,31.16558
2110,"san diego, ca",32.715738,-117.1610838
2111,Crimea=Ukraine,45.3453029,34.4997274
2112, England,52.3555177,-1.1743197
2113,92648 Vohenstrauß,49.617464,12.329339
2114,𝐋𝐯𝐢𝐯 𝐔𝐤𝐫𝐚𝐢𝐧𝐞 ,49.839683,24.029717
2115,"Krakow, Vienna",50.06465009999999,19.9449799
2116,Ternopil,49.553517,25.594767
2117,Benghazi - Libya,32.1194242,20.0867909
2118,"Ukraine, Odessa",46.482526,30.7233095
2119,Ukraine is Unified Country,48.379433,31.16558
2120,Stamford / NYC,41.0534302,-73.5387341
2121,Україна м.Васильків,50.1770891,30.3196385
2122,"Шарыпово, Россия",55.5323307,89.1835304
2123,Algérie,28.033886,1.659626
2124,"Bradenton, Fla.",27.4989278,-82.5748194
2125,American. The Real America ,37.09024,-95.712891
2126,पुणे,18.5204303,73.8567437
2127,"Комсомольск-На-Амуре, Россия",50.5670331,136.9658947
2128, Yalova merkez,40.6020296,29.2553229
2129,"Vancouver, Canada",49.2827291,-123.1207375
2130,"Sweden,Gotland",57.46841209999999,18.4867447
2131,תל אביב🇮🇱,32.0852999,34.78176759999999
2132,"Baltimore, MD",39.2903848,-76.6121893
2133,"Донецк, Украина",48.015883,37.80285
2134,"Madison, WI",43.0721661,-89.4007501
2135,ЕКБ. Ural.,56.8430993,60.64540859999999
2136,КрамАТОрськ,48.738967,37.58435
2137,Colorado,39.5500507,-105.7820674
2138,"Москва-Омск, Россия",55.755826,37.6173
2139,Gdańsk,54.35202520000001,18.6466384
2140,Greenland,71.706936,-42.604303
2141,"16, kyiv",50.4501,30.5234
2142,Магнитогорск Россия,53.3927214,59.06230669999999
2143,"Ленинград, Петербург, Россия",59.9310584,30.3609097
2144,جمهوری اسلامی ایران,32.427908,53.688046
2145,Туапсе,44.0961624,39.0745411
2146,地図から消されたムラの人資源循環センター,35.748746,139.6237039
2147,North West UK,53.6221338,-2.5945013
2148,Україна Вінниця,49.233083,28.468217
2149,"East Gwillimbury, Ontario",44.1010645,-79.4417811
2150,NJ,40.0583238,-74.4056612
2151,Brazil,-14.235004,-51.92528
2152,Russia Simferopol,44.952117,34.102417
2153,"Wroclaw, Poland",51.1078852,17.0385376
2154,"الاحساء, المملكة العربية السعو",21.9113305,49.36531489999999
2155,"Mumbai, India",19.0759837,72.8776559
2156,"Perth, Western Australia",-31.9523123,115.861309
2157,Kyiv ☕,50.4501,30.5234
2158,CANADA,56.130366,-106.346771
2159,"Budapest, Magyarország",47.497912,19.040235
2160,СухумИ,43.0015252,41.0234153
2161,"Saint Gallen, Switzerland",47.4244818,9.3767173
2162,Фашистская беларуSSия,53.709807,27.953389
2163,г.Санкт-Петербург,59.9310584,30.3609097
2164,puchenau linz oberösterreich,48.31165,14.23642
2165,"Středočeský, Česká republika",49.8782223,14.9362955
2166,Duitsland,51.165691,10.451526
2167,РФ (Россия Феодальная).,61.52401,105.318756
2168,Vilnius,54.6871555,25.2796514
2169,"Madrid, Comunidad de Madrid",40.4167754,-3.7037902
2170,"Ижевск, Удмуртия",56.86186009999999,53.2324285
2171,"Valsad, Gujarat, India",20.5992349,72.9342451
2172,United States ,37.09024,-95.712891
2173,"Hyderabad, India",17.385044,78.486671
2174,Витебск,55.1926809,30.206359
2175,Dresden ,51.0504088,13.7372621
2176,神奈川県川崎市　ヴァンプ様の支部の隣の区内在住,35.5308325,139.7029125
2177,Praha,50.0755381,14.4378005
2178,"Miami , Florida, USA",25.7616798,-80.1917902
2179,"Bonn, Deutschland",50.73743,7.0982068
2180,твоє серце ,50.4397479,30.5075059
2181,"The Hague, The Netherlands",52.0704978,4.3006999
2182,"Brüssel, Belgien",50.8476424,4.3571696
2183,"Irvine, CA",33.6845673,-117.8265049
2184,Бора-бора,-16.5004126,-151.7414904
2185,Славгород Алтайский край,52.9930044,78.6386564
2186,"Bretagne, France",48.2020471,-2.9326435
2187,on earth - mainly in Europe,54.5259614,15.2551187
2188,Западный Донецк Хунтовский р-н,48.015883,37.80285
2189,"Zábřeh, Česká republika",49.8825995,16.8722323
2190,"Waukesha, Wisconsin USA",43.0116784,-88.2314813
2191,Moscow ,55.755826,37.6173
2192,Польша,51.919438,19.145136
2193,"Auckland, New Zealand",-36.85088270000001,174.7644881
2194,"Rovenky, Ukraine ",48.0823858,39.3699771
2195,Россия🇷🇺,61.52401,105.318756
2196,Московская область,55.340396,38.2917651
2197,Germany | UTC+1,51.165691,10.451526
2198,"Тро́ице-Се́рг, Ukraine",48.379433,31.16558
2199,Кривой Рог Украина,47.910483,33.391783
2200,Україна Кам'янське,48.516033,34.6128617
2201,Hindustan,20.0,78.0
2202,"Ukraine 🇺🇦, Kharkiv",49.9935,36.230383
2203,Пенза,53.2272903,45.0
2204,Budva-Podgorica-Žabljak ,42.4304196,19.2593642
2205,"Taichung City, Taiwan",24.1477358,120.6736482
2206,Berlin / D,52.52000659999999,13.404954
2207,Kyiv Ukraine,50.4501,30.5234
2208," Москва,Тула",0.0,0.0
2209,Polska ,51.919438,19.145136
2210,Mount Vernon Ohio,40.3933956,-82.4857181
2211,"新竹縣, 台灣",24.8387226,121.0177246
2212,"Chennai/Kolkata, India",22.572646,88.36389500000001
2213,Minsk,53.9006011,27.558972
2214,isveç,60.12816100000001,18.643501
2215,RUSSIA,61.52401,105.318756
2216,odessa,46.482526,30.7233095
2217,新加坡,1.352083,103.819836
2218,iran,32.427908,53.688046
2219,Kyiv - Ucrania,50.4501,30.5234
2220,Osaka Japan,34.6937249,135.5022535
2221,Panamá,8.537981,-80.782127
2222,Вінниця,49.233083,28.468217
2223,Центральная Финляндия,62.5666743,25.5549445
2224,"Kramatоrsk, Ukraine",48.379433,31.16558
2225,"★★★♥CCCР ,МОСКВА♥  ★★★✈✈✈",55.755826,37.6173
2226,"Ayamonte, Spanien",37.2141237,-7.4043413
2227,"Hollywood, FL",26.0112014,-80.1494901
2228,Alaska ,64.2008413,-149.4936733
2229,"Antalya, Türkiye",36.8968908,30.7133233
2230,"Fredericksburg, VA, USA",38.3031837,-77.4605399
2231,Rostov-on-Don(Russia),47.2357137,39.701505
2232,"Japan, Norway, USA and Korea",37.09024,-95.712891
2233,Черкассы,49.444433,32.059767
2234,"41.336379,69.371873",41.33616,69.37222299999999
2235,East Africa,1.957709,37.2972044
2236,Köln,50.937531,6.9602786
2237,"新竹市, 台灣",24.8138287,120.9674798
2238,"Украина,Кривой Рог",47.910483,33.391783
2239,"Kadıköy, İstanbul",40.98186700000001,29.0576302
2240,"Pingtung County, Taiwan",22.5519759,120.5487597
2241,"Нiкополь, Украiна",47.56746,34.394815
2242,"Reno, NV and Singapore",39.529919,-119.8142691
2243,Киевская область,50.0529506,30.7667133
2244, між Дністром і  Бугом ,47.93783960780939,26.56154231477203
2245,Saint-Petersburg,59.9310584,30.3609097
2246,Caracas,10.4805937,-66.90360629999999
2247,"Ukraine , Odessa",46.482526,30.7233095
2248,"Kailua, HI",21.4022222,-157.7394444
2249,Kyiv (UKRAINE),50.4501,30.5234
2250,"Pembroke Pines, FL",26.007765,-80.2962555
2251,Баку,40.40926169999999,49.8670924
2252,"Thornaby on Tees, England",54.5403076,-1.2936359
2253,"Kansas, USA",39.011902,-98.4842465
2254,"Cedar Park, TX",30.505198,-97.8202888
2255,"台北市, 台灣",25.0329636,121.5654268
2256,Praha / Prague / Prag / Praga,50.0755381,14.4378005
2257,Vartemyagi District,60.170513,30.3191154
2258,"Quanzhou, China",24.8740499,118.67583
2259,Макеевка-Рівне-Белая Церковь,48.0459557,37.9666901
2260,Республика Беларусь,53.709807,27.953389
2261,Hello World,30.2699818,-97.7410761
2262,"Dortmund,Germany",51.5135872,7.465298100000001
2263,"Valencia, España",39.4699075,-0.3762881
2264,"Warendorf, Deutschland",51.9514351,7.984100100000001
2265,México,23.634501,-102.552784
2266,"Windsor, Ontario",42.3149367,-83.03636329999999
2267,Ziemupe,56.7470561,21.0752181
2268,"Rīga, Latvija ",56.9496487,24.1051864
2269,"Holbæk, Danmark",55.7146554,11.717578
2270,Deutschland.Германия.,51.165691,10.451526
2271,"Ulyanovsk, Russia",54.3186575,48.397776
2272,Kursk/Moscow Russia,55.755826,37.6173
2273,Deutschland. Fürth,49.4771169,10.988667
2274,Київ Kiew Ukraine #Україна,50.4501,30.5234
2275,"Zagreb, Croatia 🇭🇷",45.8150108,15.981919
2276,Калуга,54.5135904,36.2636786
2277,Цюрих,47.3768866,8.541694
2278,"Newport Beach, CA",33.6188829,-117.9298493
2279,Republic of Armenia,40.069099,45.038189
2280,Cambridge,52.1950788,0.1312729
2281,"Украина, Хмельницкий",49.422983,26.987133
2282,"Central Europe, mostly",50.5015549,13.6329122
2283,Finland,61.92410999999999,25.748151
